country,closeness_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,mean_terms,total_exported,total_imported
Senegal,0.36079721293791006,0.02427184466019417,0.014563106796116504,0.004942355871321833,3.725785512841575,7688.0,511795.0
Finland,0.37729079981507163,0.12135922330097086,0.014563106796116504,0.0005613236502971815,3.3633533900480423,471974.0,215511596.0
Switzerland,0.44612087815971313,0.2087378640776699,0.07766990291262135,0.004950844221945616,51.51703791698411,4178610.0,294867950.0
Cabo Verde,0.0,0.019417475728155338,0.0,0.0,,,1382136.0
Uzbekistan,0.4009669431233049,0.13592233009708737,0.03398058252427184,0.0034806795560138474,,,23080.0
Austria,0.43343034989696416,0.10194174757281553,0.1262135922330097,0.004253418616831175,5.5626440060724995,1602629.0,86495994.0
Rep. of Korea,0.3688597204895952,0.18932038834951453,0.03398058252427184,0.0024472784450481964,13.443060508802679,11154822.0,318373138.0
Lithuania,0.3518253461863457,0.038834951456310676,0.02427184466019417,0.004890768992097926,4.728353270463759,325385.0,1852585.0
Bahrain,0.0,0.029126213592233007,0.0,0.0,,,170053.0
Egypt,0.4241491860876073,0.08737864077669902,0.08252427184466019,0.004893945117954209,7.3902760334841995,1058569.0,46135194.0
Dominica,0.38312895532478264,0.02427184466019417,0.019417475728155338,0.0007277608974488139,6.599854618145473,1701.0,1978457.0
India,0.580872932266606,0.08737864077669902,0.3543689320388349,0.022716217442077212,2.7156721560122903,379861477.0,46998560.0
Philippines,0.36749103878091394,0.04368932038834951,0.014563106796116504,4.061831636500376e-05,8.198568651246106,36325.0,52335907.0
Cook Isds,0.0,0.0048543689320388345,0.0,0.0,,,82621.0
Spain,0.5014624554504117,0.19902912621359223,0.18932038834951453,0.02110003438705522,95.87213064824778,99931547.0,544448455.0
Djibouti,0.0,0.019417475728155338,0.0,0.0,,,666403.0
Greenland,0.0,0.009708737864077669,0.0,0.0,,,7662.0
Ireland,0.3716278985045265,0.09708737864077668,0.014563106796116504,0.00488905185848331,17.216133849558243,2450148.0,24135907.0
Cameroon,0.4627982941656837,0.014563106796116504,0.1407766990291262,0.0019530086785136027,2.259737558144003,66424689.0,28417.0
French Polynesia,0.0,0.02427184466019417,0.0,0.0,,,542977.0
Saint Kitts and Nevis,0.0,0.009708737864077669,0.0,0.0,,,600.0
Burundi,0.3368667855491711,0.014563106796116504,0.02427184466019417,0.00022859750725905681,3.1117720405959184,70031902.0,529742.0
Georgia,0.0,0.058252427184466014,0.0,0.0,,,17724248.0
